air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_opacity,dhi,dni,ghi,precipitation_rate,relative_humidity,period_end,period
22,0,0,0,0,0,0,0,0,60.1,2023-10-22T22:00:00+00:00,PT60M
21,0,0,0,5,0,0,0,0,61.3,2023-10-22T23:00:00+00:00,PT60M
22,0,0,0,1.7,0,0,0,0,60.4,2023-10-23T00:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,60.3,2023-10-23T01:00:00+00:00,PT60M
23,46,68,57,3.7,45,59,56,0,60.4,2023-10-23T02:00:00+00:00,PT60M
24,131,292,235,0,131,292,235,0,58.6,2023-10-23T03:00:00+00:00,PT60M
25,189,471,443,0,189,471,443,0,56.1,2023-10-23T04:00:00+00:00,PT60M
27,222,578,620,0,222,578,620,0,48.6,2023-10-23T05:00:00+00:00,PT60M
30,242,629,737,0,242,629,737,0,39,2023-10-23T06:00:00+00:00,PT60M
31,268,611,775,0,268,611,775,0,35.2,2023-10-23T07:00:00+00:00,PT60M
32,265,600,751,0,265,600,751,0,33.4,2023-10-23T08:00:00+00:00,PT60M
33,248,559,657,12.2,350,310,576,0,31.2,2023-10-23T09:00:00+00:00,PT60M
32,210,494,506,13.6,296,236,436,0,35,2023-10-23T10:00:00+00:00,PT60M
30,157,357,308,13.8,200,151,266,0,40,2023-10-23T11:00:00+00:00,PT60M
30,78,146,112,5.4,85,88,105,0,38.2,2023-10-23T12:00:00+00:00,PT60M
30,6,3,6,14.9,5,0,5,0,37.6,2023-10-23T13:00:00+00:00,PT60M
30,0,0,0,10,0,0,0,0,40.3,2023-10-23T14:00:00+00:00,PT60M
28,0,0,0,3.3,0,0,0,0,43,2023-10-23T15:00:00+00:00,PT60M
26,0,0,0,6.6,0,0,0,0,46,2023-10-23T16:00:00+00:00,PT60M
25,0,0,0,3.2,0,0,0,0,50.8,2023-10-23T17:00:00+00:00,PT60M
24,0,0,0,3.2,0,0,0,0,55.4,2023-10-23T18:00:00+00:00,PT60M
23,0,0,0,0.8,0,0,0,0,58.7,2023-10-23T19:00:00+00:00,PT60M
22,0,0,0,15.3,0,0,0,0,63.4,2023-10-23T20:00:00+00:00,PT60M
22,0,0,0,42.8,0,0,0,0,66.7,2023-10-23T21:00:00+00:00,PT60M
21,0,0,0,19.1,0,0,0,0,67.7,2023-10-23T22:00:00+00:00,PT60M
21,0,0,0,19.1,0,0,0,0,66.6,2023-10-23T23:00:00+00:00,PT60M
22,0,0,0,32.3,0,0,0,0,64,2023-10-24T00:00:00+00:00,PT60M
22,0,0,0,8.3,0,0,0,0,62.9,2023-10-24T01:00:00+00:00,PT60M
22,45,51,54,4.5,44,45,53,0,61.9,2023-10-24T02:00:00+00:00,PT60M
23,137,230,218,2.6,145,193,210,0,60.3,2023-10-24T03:00:00+00:00,PT60M
24,217,348,404,8,253,219,372,0,58.4,2023-10-24T04:00:00+00:00,PT60M
26,264,458,579,10.6,337,261,519,0,52,2023-10-24T05:00:00+00:00,PT60M
29,284,535,704,0,284,535,704,0,42.2,2023-10-24T06:00:00+00:00,PT60M
31,289,566,757,0,289,566,757,0,36.8,2023-10-24T07:00:00+00:00,PT60M
31,276,576,741,7,336,436,690,0,32.6,2023-10-24T08:00:00+00:00,PT60M
32,257,535,647,18.1,386,199,524,0,28.7,2023-10-24T09:00:00+00:00,PT60M
31,238,393,471,11.8,300,195,414,0,32.3,2023-10-24T10:00:00+00:00,PT60M
30,169,271,283,0,169,271,283,0,36,2023-10-24T11:00:00+00:00,PT60M
30,78,106,103,0.9,78,104,102,0,34.3,2023-10-24T12:00:00+00:00,PT60M
30,5,2,5,20.6,4,0,4,0,34.5,2023-10-24T13:00:00+00:00,PT60M
29,0,0,0,29.1,0,0,0,0,38.7,2023-10-24T14:00:00+00:00,PT60M
27,0,0,0,22.8,0,0,0,0,44.3,2023-10-24T15:00:00+00:00,PT60M
25,0,0,0,6.8,0,0,0,0,46,2023-10-24T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,48.6,2023-10-24T17:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,52.4,2023-10-24T18:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,53.2,2023-10-24T19:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,56,2023-10-24T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,58.5,2023-10-24T21:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,60.3,2023-10-24T22:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,62.4,2023-10-24T23:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,61,2023-10-25T00:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,59.8,2023-10-25T01:00:00+00:00,PT60M
21,45,53,54,1.9,44,52,53,0,57.8,2023-10-25T02:00:00+00:00,PT60M
22,136,250,224,0,136,250,224,0,54.5,2023-10-25T03:00:00+00:00,PT60M
23,205,415,427,0,205,415,427,0,52.1,2023-10-25T04:00:00+00:00,PT60M
27,247,524,604,0,247,524,604,0,43.6,2023-10-25T05:00:00+00:00,PT60M
31,262,597,729,0,262,597,729,0,33.7,2023-10-25T06:00:00+00:00,PT60M
31,224,708,806,0,224,708,806,0,29.7,2023-10-25T07:00:00+00:00,PT60M
32,212,717,787,0,212,717,787,0,26.1,2023-10-25T08:00:00+00:00,PT60M
32,196,690,695,0,196,690,695,0,22.9,2023-10-25T09:00:00+00:00,PT60M
32,167,637,543,0,167,637,543,0,26.5,2023-10-25T10:00:00+00:00,PT60M
31,129,514,341,0,129,514,341,0,29.7,2023-10-25T11:00:00+00:00,PT60M
31,70,264,128,0,70,264,128,0,26.7,2023-10-25T12:00:00+00:00,PT60M
30,5,7,6,0,5,7,6,0,26.4,2023-10-25T13:00:00+00:00,PT60M
29,0,0,0,0,0,0,0,0,29.8,2023-10-25T14:00:00+00:00,PT60M
27,0,0,0,0,0,0,0,0,34,2023-10-25T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,37.4,2023-10-25T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,41.3,2023-10-25T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,45.5,2023-10-25T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,48,2023-10-25T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,50.8,2023-10-25T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,51.2,2023-10-25T21:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,53.3,2023-10-25T22:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,55.7,2023-10-25T23:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,53.1,2023-10-26T00:00:00+00:00,PT60M
21,0,0,0,14,0,0,0,0,51.2,2023-10-26T01:00:00+00:00,PT60M
22,44,95,60,26.9,43,0,43,0,51.7,2023-10-26T02:00:00+00:00,PT60M
23,122,363,248,10.2,144,219,227,0,50.6,2023-10-26T03:00:00+00:00,PT60M
24,176,530,457,0,176,530,457,0,47.7,2023-10-26T04:00:00+00:00,PT60M
27,206,631,634,0,206,631,634,0,38.6,2023-10-26T05:00:00+00:00,PT60M
31,230,666,748,0,230,666,748,0,28.8,2023-10-26T06:00:00+00:00,PT60M
31,278,603,771,0,278,603,771,0,26.7,2023-10-26T07:00:00+00:00,PT60M
32,279,581,743,0,279,581,743,0,26,2023-10-26T08:00:00+00:00,PT60M
33,254,555,653,0,254,555,653,0,24.8,2023-10-26T09:00:00+00:00,PT60M
32,193,558,520,0,193,558,520,0,28.3,2023-10-26T10:00:00+00:00,PT60M
31,142,437,322,0,142,437,322,0,30.9,2023-10-26T11:00:00+00:00,PT60M
32,73,192,116,0,73,192,116,0,25.8,2023-10-26T12:00:00+00:00,PT60M
32,5,3,5,0,5,3,5,0,24.1,2023-10-26T13:00:00+00:00,PT60M
30,0,0,0,0,0,0,0,0,29,2023-10-26T14:00:00+00:00,PT60M
27,0,0,0,0,0,0,0,0,36.4,2023-10-26T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,41.4,2023-10-26T16:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,46.3,2023-10-26T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,52.6,2023-10-26T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,54.4,2023-10-26T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,53.8,2023-10-26T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,52.2,2023-10-26T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,54.4,2023-10-26T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,56.5,2023-10-26T23:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,52.6,2023-10-27T00:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,48.2,2023-10-27T01:00:00+00:00,PT60M
22,43,83,57,0,43,83,57,0,50.8,2023-10-27T02:00:00+00:00,PT60M
23,126,339,242,0,126,339,242,0,51.7,2023-10-27T03:00:00+00:00,PT60M
24,180,518,454,0,180,518,454,0,46.6,2023-10-27T04:00:00+00:00,PT60M
27,209,626,633,0,209,626,633,0,38,2023-10-27T05:00:00+00:00,PT60M
30,222,685,753,0,222,685,753,0,29.4,2023-10-27T06:00:00+00:00,PT60M
31,201,751,814,0,201,751,814,0,27.3,2023-10-27T07:00:00+00:00,PT60M
32,190,757,792,0,190,757,792,0,25.3,2023-10-27T08:00:00+00:00,PT60M
33,178,725,698,0,178,725,698,0,22.8,2023-10-27T09:00:00+00:00,PT60M
32,154,667,543,0,154,667,543,0,26.7,2023-10-27T10:00:00+00:00,PT60M
30,122,535,340,0,122,535,340,0,31.5,2023-10-27T11:00:00+00:00,PT60M
30,67,276,126,0,67,276,126,0,30.2,2023-10-27T12:00:00+00:00,PT60M
30,5,6,5,0,5,6,5,0,29.9,2023-10-27T13:00:00+00:00,PT60M
29,0,0,0,0,0,0,0,0,34.9,2023-10-27T14:00:00+00:00,PT60M
26,0,0,0,0,0,0,0,0,41.5,2023-10-27T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,43.8,2023-10-27T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,46.7,2023-10-27T17:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,50,2023-10-27T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,50.5,2023-10-27T19:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,51.4,2023-10-27T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,53.3,2023-10-27T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,55.9,2023-10-27T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,56.7,2023-10-27T23:00:00+00:00,PT60M
19,0,0,0,7,0,0,0,0,55.6,2023-10-28T00:00:00+00:00,PT60M
20,0,0,0,15.4,0,0,0,0,55,2023-10-28T01:00:00+00:00,PT60M
21,40,148,64,8.5,40,126,62,0,53.1,2023-10-28T02:00:00+00:00,PT60M
22,105,472,264,0,105,472,264,0,51.2,2023-10-28T03:00:00+00:00,PT60M
24,143,640,478,0,143,640,478,0,50.1,2023-10-28T04:00:00+00:00,PT60M
28,167,721,652,0,167,721,652,0,42.4,2023-10-28T05:00:00+00:00,PT60M
31,184,756,767,0,184,756,767,0,31.7,2023-10-28T06:00:00+00:00,PT60M
31,218,720,802,0,218,720,802,0,27.1,2023-10-28T07:00:00+00:00,PT60M
32,222,696,773,0,222,696,773,0,25,2023-10-28T08:00:00+00:00,PT60M
33,207,661,678,0,207,661,678,0,22.5,2023-10-28T09:00:00+00:00,PT60M
32,171,613,527,0,171,613,527,0,27,2023-10-28T10:00:00+00:00,PT60M
31,131,479,325,0,131,479,325,0,32.6,2023-10-28T11:00:00+00:00,PT60M
30,69,224,117,0,69,224,117,0,33.1,2023-10-28T12:00:00+00:00,PT60M
30,4,4,4,4.8,4,4,4,0,34.6,2023-10-28T13:00:00+00:00,PT60M
28,0,0,0,15.1,0,0,0,0,39.3,2023-10-28T14:00:00+00:00,PT60M
26,0,0,0,29.9,0,0,0,0,43.9,2023-10-28T15:00:00+00:00,PT60M
25,0,0,0,24.5,0,0,0,0,45,2023-10-28T16:00:00+00:00,PT60M
23,0,0,0,13.8,0,0,0,0,48.8,2023-10-28T17:00:00+00:00,PT60M
22,0,0,0,36.7,0,0,0,0,52.6,2023-10-28T18:00:00+00:00,PT60M
22,0,0,0,28.1,0,0,0,0,53.5,2023-10-28T19:00:00+00:00,PT60M
21,0,0,0,1.9,0,0,0,0,56,2023-10-28T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,58.9,2023-10-28T21:00:00+00:00,PT60M
20,0,0,0,0.8,0,0,0,0,61.8,2023-10-28T22:00:00+00:00,PT60M
19,0,0,0,15.1,0,0,0,0,63.9,2023-10-28T23:00:00+00:00,PT60M
20,0,0,0,6.2,0,0,0,0,62.2,2023-10-29T00:00:00+00:00,PT60M
20,0,0,0,5.1,0,0,0,0,60.5,2023-10-29T01:00:00+00:00,PT60M
21,41,83,55,0.8,41,83,55,0,58.5,2023-10-29T02:00:00+00:00,PT60M
22,123,334,236,0,123,334,236,0,56,2023-10-29T03:00:00+00:00,PT60M
24,180,505,444,0,180,505,444,0,53.3,2023-10-29T04:00:00+00:00,PT60M
27,215,603,620,0,215,603,620,0,44.2,2023-10-29T05:00:00+00:00,PT60M
30,235,655,738,0,235,655,738,0,33,2023-10-29T06:00:00+00:00,PT60M
31,241,674,787,0,241,674,787,0,28.4,2023-10-29T07:00:00+00:00,PT60M
32,235,671,764,0,235,671,764,0,26.7,2023-10-29T08:00:00+00:00,PT60M
33,221,629,667,0,221,629,667,0,24.7,2023-10-29T09:00:00+00:00,PT60M
32,205,506,497,0,205,506,497,0,28.5,2023-10-29T10:00:00+00:00,PT60M
30,151,363,298,0,151,363,298,0,33.3,2023-10-29T11:00:00+00:00,PT60M
30,72,145,103,0,72,145,103,0,31.9,2023-10-29T12:00:00+00:00,PT60M
30,4,1,4,0,4,1,4,0,32.6,2023-10-29T13:00:00+00:00,PT60M
28,0,0,0,5.7,0,0,0,0,37.3,2023-10-29T14:00:00+00:00,PT60M
26,0,0,0,0,0,0,0,0,43.3,2023-10-29T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,48,2023-10-29T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,51.9,2023-10-29T17:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,56.2,2023-10-29T18:00:00+00:00,PT60M
21,0,0,0,25.3,0,0,0,0,58.3,2023-10-29T19:00:00+00:00,PT60M
21,0,0,0,40.2,0,0,0,0,60.1,2023-10-29T20:00:00+00:00,PT60M
20,0,0,0,23.7,0,0,0,0,60.6,2023-10-29T21:00:00+00:00,PT60M
19,0,0,0,9.4,0,0,0,0,62.7,2023-10-29T22:00:00+00:00,PT60M
19,0,0,0,0.8,0,0,0,0,65.5,2023-10-29T23:00:00+00:00,PT60M
19,0,0,0,9.3,0,0,0,0,63.7,2023-10-30T00:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,62.1,2023-10-30T01:00:00+00:00,PT60M
20,40,97,55,0,40,97,55,0,60.1,2023-10-30T02:00:00+00:00,PT60M
22,118,367,240,0,118,367,240,0,56.7,2023-10-30T03:00:00+00:00,PT60M
23,172,532,448,0,172,532,448,0,53.4,2023-10-30T04:00:00+00:00,PT60M
26,207,620,621,0,207,620,621,0,45.6,2023-10-30T05:00:00+00:00,PT60M
30,227,665,736,6.4,291,522,687,0,35.6,2023-10-30T06:00:00+00:00,PT60M
31,232,687,785,10.1,272,538,706,0,31.5,2023-10-30T07:00:00+00:00,PT60M
31,230,673,758,0,230,673,758,0,30.3,2023-10-30T08:00:00+00:00,PT60M
32,217,629,662,0,217,629,662,0,27.8,2023-10-30T09:00:00+00:00,PT60M
31,186,559,507,0,186,559,507,0,31.4,2023-10-30T10:00:00+00:00,PT60M
30,140,415,306,0,140,415,306,0,35.6,2023-10-30T11:00:00+00:00,PT60M
30,69,176,106,6.9,73,117,99,0,33.4,2023-10-30T12:00:00+00:00,PT60M
30,3,2,4,11.8,3,2,4,0,34.7,2023-10-30T13:00:00+00:00,PT60M
28,0,0,0,0,0,0,0,0,41.1,2023-10-30T14:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,47.4,2023-10-30T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,49,2023-10-30T16:00:00+00:00,PT60M
23,0,0,0,1,0,0,0,0,50.3,2023-10-30T17:00:00+00:00,PT60M
22,0,0,0,31.1,0,0,0,0,54.7,2023-10-30T18:00:00+00:00,PT60M
22,0,0,0,40.2,0,0,0,0,57.3,2023-10-30T19:00:00+00:00,PT60M
21,0,0,0,20.3,0,0,0,0,59.1,2023-10-30T20:00:00+00:00,PT60M
21,0,0,0,1.8,0,0,0,0,61.1,2023-10-30T21:00:00+00:00,PT60M
20,0,0,0,27.8,0,0,0,0,64.9,2023-10-30T22:00:00+00:00,PT60M
19,0,0,0,6.7,0,0,0,0,68.2,2023-10-30T23:00:00+00:00,PT60M
20,0,0,0,13.1,0,0,0,0,66.1,2023-10-31T00:00:00+00:00,PT60M
20,0,0,0,36.5,0,0,0,0,63.1,2023-10-31T01:00:00+00:00,PT60M
21,39,91,53,4.4,38,89,53,0,59.7,2023-10-31T02:00:00+00:00,PT60M
22,116,359,236,0,116,359,236,0,56.4,2023-10-31T03:00:00+00:00,PT60M
23,172,521,440,0,172,521,440,0,55.3,2023-10-31T04:00:00+00:00,PT60M
26,203,620,615,0,203,620,615,0,48.9,2023-10-31T05:00:00+00:00,PT60M
30,224,664,730,0,224,664,730,0,37.6,2023-10-31T06:00:00+00:00,PT60M
31,250,643,765,0,250,643,765,0,32,2023-10-31T07:00:00+00:00,PT60M
31,248,627,738,0,248,627,738,0,28.7,2023-10-31T08:00:00+00:00,PT60M
32,233,582,642,0,233,582,642,0,25.5,2023-10-31T09:00:00+00:00,PT60M
31,213,452,472,0,213,452,472,0,29.8,2023-10-31T10:00:00+00:00,PT60M
30,154,309,277,10.5,183,160,250,0,34.5,2023-10-31T11:00:00+00:00,PT60M
30,69,115,94,32.1,62,0,62,0,32,2023-10-31T12:00:00+00:00,PT60M
30,3,1,3,39.9,2,0,2,0,32.8,2023-10-31T13:00:00+00:00,PT60M
28,0,0,0,59.3,0,0,0,0,40.1,2023-10-31T14:00:00+00:00,PT60M
25,0,0,0,39.8,0,0,0,0,49.5,2023-10-31T15:00:00+00:00,PT60M
24,0,0,0,41.2,0,0,0,0,54.7,2023-10-31T16:00:00+00:00,PT60M
23,0,0,0,25.6,0,0,0,0,57.4,2023-10-31T17:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,60.1,2023-10-31T18:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,60.4,2023-10-31T19:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,60.9,2023-10-31T20:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,61.4,2023-10-31T21:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,64.7,2023-10-31T22:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,68.4,2023-10-31T23:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,66.5,2023-11-01T00:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,64.9,2023-11-01T01:00:00+00:00,PT60M
21,38,44,45,0,38,44,45,0,63.2,2023-11-01T02:00:00+00:00,PT60M
22,129,229,205,0,129,229,205,0,60.1,2023-11-01T03:00:00+00:00,PT60M
23,202,389,402,0,202,389,402,0,58.5,2023-11-01T04:00:00+00:00,PT60M
26,249,491,574,0,249,491,574,0,53.4,2023-11-01T05:00:00+00:00,PT60M
29,275,548,690,0,275,548,690,0,43.7,2023-11-01T06:00:00+00:00,PT60M
30,266,607,751,0,266,607,751,0,38.2,2023-11-01T07:00:00+00:00,PT60M
31,258,605,729,0,258,605,729,0,34.4,2023-11-01T08:00:00+00:00,PT60M
32,237,572,637,0,237,572,637,0,30.6,2023-11-01T09:00:00+00:00,PT60M
31,198,509,487,0,198,509,487,0,33.4,2023-11-01T10:00:00+00:00,PT60M
30,145,373,292,0,145,373,292,0,36.2,2023-11-01T11:00:00+00:00,PT60M
30,68,150,99,0,68,150,99,0,33.9,2023-11-01T12:00:00+00:00,PT60M
30,3,1,3,0,3,1,3,0,34.4,2023-11-01T13:00:00+00:00,PT60M
28,0,0,0,0,0,0,0,0,39.6,2023-11-01T14:00:00+00:00,PT60M
26,0,0,0,0,0,0,0,0,45.2,2023-11-01T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,48.5,2023-11-01T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,53.1,2023-11-01T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,57.8,2023-11-01T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,59.4,2023-11-01T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,60.5,2023-11-01T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,60,2023-11-01T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,63.3,2023-11-01T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,67.8,2023-11-01T23:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,66.5,2023-11-02T00:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,65.8,2023-11-02T01:00:00+00:00,PT60M
20,37,71,48,8.9,41,6,42,0,63.3,2023-11-02T02:00:00+00:00,PT60M
22,121,303,220,1.5,123,284,218,0,59.1,2023-11-02T03:00:00+00:00,PT60M
23,181,474,424,0,181,474,424,0,57.3,2023-11-02T04:00:00+00:00,PT60M
26,220,573,597,0,220,573,597,0,48.2,2023-11-02T05:00:00+00:00,PT60M
30,250,607,708,0,250,607,708,0,36.2,2023-11-02T06:00:00+00:00,PT60M
30,303,525,721,0,303,525,721,0,31.4,2023-11-02T07:00:00+00:00,PT60M
31,302,504,693,0,302,504,693,0,28.4,2023-11-02T08:00:00+00:00,PT60M
32,273,477,605,0,273,477,605,0,25.4,2023-11-02T09:00:00+00:00,PT60M
31,213,462,473,0,213,462,473,0,27.8,2023-11-02T10:00:00+00:00,PT60M
30,151,334,282,0,151,334,282,0,30.9,2023-11-02T11:00:00+00:00,PT60M
30,68,122,94,0,68,122,94,0,28.8,2023-11-02T12:00:00+00:00,PT60M
29,3,1,3,0,3,1,3,0,29.4,2023-11-02T13:00:00+00:00,PT60M
28,0,0,0,0,0,0,0,0,35.1,2023-11-02T14:00:00+00:00,PT60M
26,0,0,0,0,0,0,0,0,40.7,2023-11-02T15:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,43.6,2023-11-02T16:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,48.4,2023-11-02T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,54.3,2023-11-02T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,56.8,2023-11-02T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,58.5,2023-11-02T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,59.6,2023-11-02T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,63.1,2023-11-02T22:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,66.1,2023-11-02T23:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,64.4,2023-11-03T00:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,64.5,2023-11-03T01:00:00+00:00,PT60M
20,37,47,44,9.3,38,1,38,0,62.6,2023-11-03T02:00:00+00:00,PT60M
21,126,252,209,4.1,132,204,203,0,58.6,2023-11-03T03:00:00+00:00,PT60M
23,191,438,414,0,191,438,414,0,54.9,2023-11-03T04:00:00+00:00,PT60M
27,228,557,593,0,228,557,593,0,44.1,2023-11-03T05:00:00+00:00,PT60M
30,248,616,711,0,248,616,711,0,33.1,2023-11-03T06:00:00+00:00,PT60M
30,260,626,756,0,260,626,756,0,30.1,2023-11-03T07:00:00+00:00,PT60M
31,254,619,732,0,254,619,732,0,27.6,2023-11-03T08:00:00+00:00,PT60M
32,237,575,636,0,237,575,636,0,24.5,2023-11-03T09:00:00+00:00,PT60M
31,208,473,474,0,208,473,474,0,28.5,2023-11-03T10:00:00+00:00,PT60M
30,150,330,279,0,150,330,279,0,32.9,2023-11-03T11:00:00+00:00,PT60M
30,67,120,92,0,67,120,92,0,33.4,2023-11-03T12:00:00+00:00,PT60M
29,2,1,2,0,2,1,2,0,34.4,2023-11-03T13:00:00+00:00,PT60M
28,0,0,0,0,0,0,0,0,37.1,2023-11-03T14:00:00+00:00,PT60M
26,0,0,0,0,0,0,0,0,40.6,2023-11-03T15:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,42,2023-11-03T16:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,46.2,2023-11-03T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,50.1,2023-11-03T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,50.8,2023-11-03T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,54.7,2023-11-03T20:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,58.2,2023-11-03T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,61.3,2023-11-03T22:00:00+00:00,PT60M
18,0,0,0,7,0,0,0,0,63.1,2023-11-03T23:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,60.6,2023-11-04T00:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,59.3,2023-11-04T01:00:00+00:00,PT60M
20,36,56,45,11,36,2,37,0,57.4,2023-11-04T02:00:00+00:00,PT60M
22,122,279,212,5.6,129,217,204,0,54.9,2023-11-04T03:00:00+00:00,PT60M
23,185,455,415,0,185,455,415,0,51,2023-11-04T04:00:00+00:00,PT60M
27,222,566,591,0,222,566,591,0,41,2023-11-04T05:00:00+00:00,PT60M
30,252,603,702,0,252,603,702,0,32,2023-11-04T06:00:00+00:00,PT60M
31,304,519,713,0,304,519,713,0,29.2,2023-11-04T07:00:00+00:00,PT60M
31,304,489,680,0,304,489,680,0,27.2,2023-11-04T08:00:00+00:00,PT60M
32,279,445,586,0,279,445,586,0,25,2023-11-04T09:00:00+00:00,PT60M
31,231,360,432,0,231,360,432,0,29.6,2023-11-04T10:00:00+00:00,PT60M
30,158,232,248,0,158,232,248,0,34,2023-11-04T11:00:00+00:00,PT60M
30,66,71,80,0,66,71,80,0,33.3,2023-11-04T12:00:00+00:00,PT60M
30,2,0,2,0,2,0,2,0,34.8,2023-11-04T13:00:00+00:00,PT60M
28,0,0,0,0,0,0,0,0,40.3,2023-11-04T14:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,47.6,2023-11-04T15:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,51.1,2023-11-04T16:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,51.6,2023-11-04T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,53.2,2023-11-04T18:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,55.3,2023-11-04T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,57.9,2023-11-04T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,61.5,2023-11-04T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,63.4,2023-11-04T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,63.7,2023-11-04T23:00:00+00:00,PT60M
